# 感情コード
55901	卵巣組織
55903	幽門
55904	胸部神経叢
55905	第３腰椎
55915	尿赤血球、赤血球
55917	小腸
55942	結腸
55954	第４腰椎
55982	右眼瞼
55993	膀胱
65115	粘液組織
65255	硝子体
65256	毛様体小帯
65257	硝子体管
65286	ヒアリン膜
65357	収縮腱
65465	腎円柱
65475	線条筋肉組織
65488	杆錐状体層
65514	黄斑
65543	血液循環
65571	結合組織(原線維)
65578	右眼瞼の接合部分
65579	左眼瞼の接合部分
65678	右眼
65679	左眼
65680	眼球
65681	血管皮膜
65682	神経支質
65683	毛様体神経と動眼神経
65685	涙腺
65690	神経（毛様体神経節後）
65717	右眼瞼
65718	左眼瞼
65719	強膜
65722	虹彩：右
65723	虹彩：左
65724	白色線維組織
65727	尿好中球
65758	水晶体：眼窩
65855	涙湖(右)
65856	右視力
65857	左視力
65859	瞼：上瞼板
65860	支質
65862	右網膜
65863	左網膜
65895	涙湖(左)
65901	尿尿酸塩（非結晶）
65958	右瞼板腺
65959	左瞼板腺
65960	水晶体核
65961	虹彩：瞳孔
65983	水晶体包
75010	尿白血球
75231	眼血管
75359	角膜固有質
75392	喉頭
75402	角膜上皮
75403	毛様体
75404	毛様体輪
75407	毛様体突起
75408	毛様体筋
75445	血管上板
75446	動脈支質
75447	網膜外網状層
75448	網膜外核層
75511	脈絡毛細管板
75512	毛細血管
75513	角膜間隙
75540	脈絡膜
75548	脈絡上板
75560	左眼瞼
75561	涙点(右)
75562	涙点(左)
75567	角膜(右)
75568	角膜(左)
75592	双極細胞層(網膜)
75593	網膜内網状層
75598	網膜内核層
75599	視神経線維層
75612	血糖
75613	脂肪細胞
75623	水晶体(右)
75624	水晶体(左)
75625	基底膜緻密層
75626	後弾性膜
75627	筋線維支質
75628	虹彩：内側細胞層
75629	水晶体：眼窩筋
75630	網膜動膜
75789	線維性組織
75795	涙のう(左)
75801	右眼瞼結膜
75802	左眼瞼結膜
75803	虹彩櫛状靭帯
75804	水晶体線維
75805	眼房水
75900	右視覚
75901	左視覚
76843	尾骨神経叢
85335	ラメラ
95155	涙小管(左)
95326	瞼板腺(右)
95327	瞼板腺(左)
